# Chi2 Rg SupportVolume
5.59186e+00 1.99840e+01 6.12118e+04
5.59164e+00 1.99847e+01 6.12118e+04
5.59143e+00 1.99854e+01 6.12118e+04
5.59122e+00 1.99861e+01 6.12118e+04
5.59100e+00 1.99868e+01 6.12118e+04
5.59079e+00 1.99876e+01 6.12118e+04
5.59057e+00 1.99883e+01 6.12118e+04
5.59036e+00 1.99890e+01 6.12118e+04
5.59014e+00 1.99897e+01 6.12118e+04
5.58993e+00 1.99904e+01 6.12118e+04
5.58972e+00 1.99911e+01 6.12118e+04
5.58951e+00 1.99919e+01 6.12118e+04
5.58929e+00 1.99926e+01 6.12118e+04
5.58908e+00 1.99933e+01 6.12118e+04
5.58887e+00 1.99940e+01 6.12118e+04
5.58866e+00 1.99947e+01 6.12118e+04
5.58844e+00 1.99954e+01 6.12118e+04
5.58823e+00 1.99961e+01 6.12118e+04
5.58802e+00 1.99969e+01 6.12118e+04
5.58781e+00 1.99976e+01 6.12118e+04
5.58760e+00 1.99983e+01 6.12118e+04
5.58739e+00 1.99990e+01 6.12118e+04
5.58718e+00 1.99997e+01 6.12118e+04
5.58697e+00 2.00004e+01 6.12118e+04
5.58675e+00 2.00011e+01 6.12118e+04
5.58654e+00 2.00019e+01 6.12118e+04
5.58633e+00 2.00026e+01 6.12118e+04
5.58612e+00 2.00033e+01 6.12118e+04
5.58591e+00 2.00040e+01 6.12118e+04
5.58571e+00 2.00047e+01 6.12118e+04
5.58550e+00 2.00054e+01 6.12118e+04
5.58529e+00 2.00061e+01 6.12118e+04
5.58508e+00 2.00068e+01 6.12118e+04
5.58487e+00 2.00075e+01 6.12118e+04
5.58466e+00 2.00083e+01 6.12118e+04
5.58445e+00 2.00090e+01 6.12118e+04
5.58424e+00 2.00097e+01 6.12118e+04
5.58403e+00 2.00104e+01 6.12118e+04
5.58383e+00 2.00111e+01 6.12118e+04
5.58362e+00 2.00118e+01 6.12118e+04
5.58341e+00 2.00125e+01 6.12118e+04
5.58320e+00 2.00132e+01 6.12118e+04
5.58299e+00 2.00139e+01 6.12118e+04
5.58279e+00 2.00146e+01 6.12118e+04
5.58258e+00 2.00153e+01 6.12118e+04
5.58237e+00 2.00160e+01 6.12118e+04
5.58217e+00 2.00168e+01 6.12118e+04
5.58196e+00 2.00175e+01 6.12118e+04
5.58175e+00 2.00182e+01 6.12118e+04
5.58155e+00 2.00189e+01 6.12118e+04
5.58134e+00 2.00196e+01 6.12118e+04
5.58113e+00 2.00203e+01 6.12118e+04
5.58093e+00 2.00210e+01 6.12118e+04
5.58072e+00 2.00217e+01 6.12118e+04
5.58052e+00 2.00224e+01 6.12118e+04
5.58031e+00 2.00231e+01 6.12118e+04
5.58010e+00 2.00238e+01 6.12118e+04
5.57990e+00 2.00245e+01 6.12118e+04
5.57969e+00 2.00252e+01 6.12118e+04
5.57949e+00 2.00259e+01 6.12118e+04
5.57928e+00 2.00266e+01 6.12118e+04
5.57908e+00 2.00273e+01 6.14596e+04
5.57887e+00 2.00280e+01 6.14596e+04
5.57868e+00 2.00288e+01 6.14596e+04
5.57848e+00 2.00295e+01 6.14596e+04
5.57827e+00 2.00302e+01 6.14596e+04
5.57807e+00 2.00309e+01 6.14596e+04
5.57787e+00 2.00316e+01 6.14596e+04
5.57766e+00 2.00323e+01 6.14596e+04
5.57746e+00 2.00330e+01 6.14596e+04
5.57725e+00 2.00337e+01 6.14596e+04
5.57705e+00 2.00344e+01 6.14596e+04
5.57685e+00 2.00351e+01 6.14596e+04
5.57664e+00 2.00358e+01 6.14596e+04
5.57644e+00 2.00365e+01 6.14596e+04
5.57624e+00 2.00372e+01 6.14596e+04
5.57603e+00 2.00379e+01 6.14596e+04
5.57583e+00 2.00386e+01 6.14596e+04
5.57563e+00 2.00393e+01 6.14596e+04
5.57543e+00 2.00400e+01 6.14596e+04
5.57522e+00 2.00407e+01 6.14596e+04
5.57502e+00 2.00414e+01 6.14596e+04
5.57482e+00 2.00421e+01 6.14596e+04
5.57462e+00 2.00428e+01 6.14596e+04
5.57441e+00 2.00435e+01 6.14596e+04
5.57421e+00 2.00442e+01 6.14596e+04
5.57401e+00 2.00449e+01 6.14596e+04
5.57381e+00 2.00456e+01 6.14596e+04
5.57361e+00 2.00463e+01 6.14596e+04
5.57340e+00 2.00470e+01 6.14596e+04
5.57320e+00 2.00477e+01 6.14596e+04
5.57300e+00 2.00484e+01 6.14596e+04
5.57280e+00 2.00491e+01 6.14596e+04
5.57260e+00 2.00498e+01 6.14596e+04
5.57240e+00 2.00505e+01 6.14596e+04
5.57220e+00 2.00512e+01 6.14596e+04
5.57200e+00 2.00519e+01 6.14596e+04
5.57180e+00 2.00526e+01 6.14596e+04
5.57159e+00 2.00533e+01 6.14596e+04
5.57139e+00 2.00540e+01 6.14596e+04
5.57119e+00 2.00547e+01 6.14596e+04
5.57099e+00 2.00554e+01 6.14596e+04
5.57079e+00 2.00561e+01 6.14596e+04
5.57059e+00 2.00568e+01 6.14596e+04
5.57039e+00 2.00575e+01 6.14596e+04
5.57019e+00 2.00582e+01 6.14596e+04
5.56999e+00 2.00589e+01 6.14596e+04
5.56979e+00 2.00595e+01 6.14596e+04
5.56959e+00 2.00602e+01 6.14596e+04
5.56939e+00 2.00609e+01 6.14596e+04
5.56920e+00 2.00616e+01 6.14596e+04
5.56900e+00 2.00623e+01 6.14596e+04
5.56880e+00 2.00630e+01 6.14596e+04
5.56860e+00 2.00637e+01 6.14596e+04
5.56840e+00 2.00644e+01 6.14596e+04
5.56820e+00 2.00651e+01 6.14596e+04
5.56800e+00 2.00658e+01 6.14596e+04
5.56780e+00 2.00665e+01 6.14596e+04
5.56760e+00 2.00672e+01 6.14596e+04
5.56740e+00 2.00679e+01 6.14596e+04
5.56721e+00 2.00686e+01 6.14596e+04
5.56701e+00 2.00693e+01 6.14596e+04
5.56681e+00 2.00700e+01 6.14596e+04
5.56661e+00 2.00707e+01 6.14596e+04
5.56641e+00 2.00714e+01 6.14596e+04
5.56622e+00 2.00720e+01 6.14596e+04
5.56602e+00 2.00727e+01 6.14596e+04
5.56582e+00 2.00734e+01 6.14596e+04
5.56562e+00 2.00741e+01 6.14596e+04
5.56542e+00 2.00748e+01 6.14596e+04
5.56523e+00 2.00755e+01 6.14596e+04
5.56503e+00 2.00762e+01 6.14596e+04
5.56483e+00 2.00769e+01 6.14596e+04
5.56464e+00 2.00776e+01 6.14596e+04
5.56444e+00 2.00783e+01 6.14596e+04
5.56424e+00 2.00790e+01 6.14596e+04
5.56404e+00 2.00797e+01 6.14596e+04
5.56385e+00 2.00803e+01 6.14596e+04
5.56365e+00 2.00810e+01 6.14596e+04
5.56345e+00 2.00817e+01 6.14596e+04
5.56326e+00 2.00824e+01 6.14596e+04
5.56306e+00 2.00831e+01 6.14596e+04
5.56286e+00 2.00838e+01 6.14596e+04
5.56267e+00 2.00845e+01 6.14596e+04
5.56247e+00 2.00852e+01 6.14596e+04
5.56228e+00 2.00859e+01 6.14596e+04
5.56208e+00 2.00866e+01 6.14596e+04
5.56188e+00 2.00872e+01 6.14596e+04
5.56169e+00 2.00879e+01 6.14596e+04
5.56149e+00 2.00886e+01 6.14596e+04
5.56130e+00 2.00893e+01 6.14596e+04
5.56110e+00 2.00900e+01 6.14596e+04
5.56090e+00 2.00907e+01 6.14596e+04
5.56071e+00 2.00914e+01 6.14596e+04
5.56051e+00 2.00921e+01 6.14596e+04
5.56032e+00 2.00928e+01 6.14596e+04
5.56012e+00 2.00934e+01 6.14596e+04
5.55993e+00 2.00941e+01 6.14596e+04
5.55973e+00 2.00948e+01 6.14596e+04
5.55954e+00 2.00955e+01 6.14596e+04
5.55934e+00 2.00962e+01 6.14596e+04
5.55915e+00 2.00969e+01 6.14596e+04
5.55895e+00 2.00976e+01 6.14596e+04
5.55876e+00 2.00983e+01 6.14596e+04
5.55856e+00 2.00989e+01 6.14596e+04
5.55837e+00 2.00996e+01 6.14596e+04
5.55818e+00 2.01003e+01 6.14596e+04
5.55798e+00 2.01010e+01 6.14596e+04
5.55779e+00 2.01017e+01 6.14596e+04
5.55759e+00 2.01024e+01 6.14596e+04
5.55740e+00 2.01031e+01 6.14596e+04
5.55720e+00 2.01037e+01 6.14596e+04
5.55701e+00 2.01044e+01 6.14596e+04
5.55682e+00 2.01051e+01 6.14596e+04
5.55662e+00 2.01058e+01 6.14596e+04
5.55643e+00 2.01065e+01 6.14596e+04
5.55624e+00 2.01072e+01 6.14596e+04
5.55604e+00 2.01078e+01 6.14596e+04
5.55585e+00 2.01085e+01 6.14596e+04
5.55566e+00 2.01092e+01 6.14596e+04
5.55546e+00 2.01099e+01 6.14596e+04
5.55527e+00 2.01106e+01 6.14596e+04
5.55508e+00 2.01113e+01 6.14596e+04
5.55488e+00 2.01120e+01 6.14596e+04
5.55469e+00 2.01126e+01 6.14596e+04
5.55450e+00 2.01133e+01 6.14596e+04
5.55430e+00 2.01140e+01 6.14596e+04
5.55411e+00 2.01147e+01 6.14596e+04
5.55392e+00 2.01154e+01 6.14596e+04
5.55373e+00 2.01160e+01 6.14596e+04
5.55353e+00 2.01167e+01 6.14596e+04
5.55334e+00 2.01174e+01 6.14596e+04
5.55315e+00 2.01181e+01 6.14596e+04
5.55296e+00 2.01188e+01 6.14596e+04
5.55276e+00 2.01195e+01 6.14596e+04
5.55257e+00 2.01201e+01 6.14596e+04
5.55238e+00 2.01208e+01 6.14596e+04
5.55219e+00 2.01215e+01 6.14596e+04
5.55200e+00 2.01222e+01 6.14596e+04
5.55180e+00 2.01229e+01 6.14596e+04
5.55161e+00 2.01235e+01 6.14596e+04
5.55142e+00 2.01242e+01 6.17074e+04
5.55123e+00 2.01249e+01 6.17074e+04
5.55102e+00 2.01256e+01 6.17074e+04
5.55082e+00 2.01263e+01 6.17074e+04
5.55062e+00 2.01270e+01 6.17074e+04
5.55042e+00 2.01277e+01 6.17074e+04
5.55022e+00 2.01283e+01 6.17074e+04
5.55002e+00 2.01290e+01 6.17074e+04
5.54982e+00 2.01297e+01 6.17074e+04
5.54962e+00 2.01304e+01 6.17074e+04
5.54942e+00 2.01311e+01 6.17074e+04
5.54922e+00 2.01318e+01 6.17074e+04
5.54902e+00 2.01325e+01 6.17074e+04
5.54883e+00 2.01331e+01 6.17074e+04
5.54863e+00 2.01338e+01 6.17074e+04
5.54843e+00 2.01345e+01 6.17074e+04
5.54823e+00 2.01352e+01 6.17074e+04
5.54803e+00 2.01359e+01 6.17074e+04
5.54783e+00 2.01366e+01 6.17074e+04
5.54764e+00 2.01372e+01 6.17074e+04
5.54744e+00 2.01379e+01 6.17074e+04
5.54724e+00 2.01386e+01 6.17074e+04
5.54704e+00 2.01393e+01 6.17074e+04
5.54685e+00 2.01400e+01 6.17074e+04
5.54665e+00 2.01407e+01 6.17074e+04
5.54645e+00 2.01413e+01 6.17074e+04
5.54626e+00 2.01420e+01 6.17074e+04
5.54606e+00 2.01427e+01 6.17074e+04
5.54587e+00 2.01434e+01 6.17074e+04
5.54567e+00 2.01441e+01 6.17074e+04
5.54547e+00 2.01447e+01 6.17074e+04
5.54528e+00 2.01454e+01 6.17074e+04
5.54508e+00 2.01461e+01 6.17074e+04
5.54489e+00 2.01468e+01 6.17074e+04
5.54469e+00 2.01475e+01 6.17074e+04
5.54450e+00 2.01481e+01 6.17074e+04
5.54430e+00 2.01488e+01 6.17074e+04
5.54411e+00 2.01495e+01 6.17074e+04
5.54391e+00 2.01502e+01 6.17074e+04
5.54372e+00 2.01509e+01 6.17074e+04
5.54353e+00 2.01515e+01 6.14596e+04
5.54333e+00 2.01522e+01 6.14596e+04
5.54311e+00 2.01529e+01 6.14596e+04
5.54292e+00 2.01536e+01 6.14596e+04
5.54272e+00 2.01543e+01 6.14596e+04
5.54253e+00 2.01549e+01 6.14596e+04
5.54234e+00 2.01556e+01 6.14596e+04
5.54214e+00 2.01563e+01 6.14596e+04
5.54195e+00 2.01570e+01 6.14596e+04
5.54176e+00 2.01576e+01 6.14596e+04
5.54156e+00 2.01583e+01 6.14596e+04
5.54137e+00 2.01590e+01 6.14596e+04
5.54118e+00 2.01597e+01 6.14596e+04
5.54099e+00 2.01603e+01 6.14596e+04
5.54079e+00 2.01610e+01 6.14596e+04
5.54060e+00 2.01617e+01 6.14596e+04
5.54041e+00 2.01624e+01 6.14596e+04
5.54022e+00 2.01630e+01 6.14596e+04
5.54003e+00 2.01637e+01 6.14596e+04
5.53983e+00 2.01644e+01 6.14596e+04
5.53964e+00 2.01651e+01 6.14596e+04
5.53945e+00 2.01657e+01 6.14596e+04
5.53926e+00 2.01664e+01 6.14596e+04
5.53907e+00 2.01671e+01 6.14596e+04
5.53888e+00 2.01678e+01 6.14596e+04
5.53869e+00 2.01684e+01 6.14596e+04
5.53850e+00 2.01691e+01 6.14596e+04
5.53830e+00 2.01698e+01 6.14596e+04
5.53811e+00 2.01705e+01 6.14596e+04
5.53792e+00 2.01711e+01 6.14596e+04
5.53773e+00 2.01718e+01 6.14596e+04
5.53754e+00 2.01725e+01 6.14596e+04
5.53735e+00 2.01732e+01 6.14596e+04
5.53716e+00 2.01738e+01 6.14596e+04
5.53698e+00 2.01745e+01 6.14596e+04
5.53679e+00 2.01752e+01 6.14596e+04
5.53660e+00 2.01758e+01 6.14596e+04
5.53641e+00 2.01765e+01 6.14596e+04
5.53622e+00 2.01772e+01 6.14596e+04
5.53603e+00 2.01779e+01 6.14596e+04
5.53584e+00 2.01785e+01 6.17074e+04
5.53565e+00 2.01792e+01 6.17074e+04
5.53545e+00 2.01799e+01 6.17074e+04
5.53525e+00 2.01806e+01 6.17074e+04
5.53506e+00 2.01813e+01 6.17074e+04
5.53486e+00 2.01820e+01 6.17074e+04
5.53467e+00 2.01827e+01 6.17074e+04
5.53448e+00 2.01834e+01 6.17074e+04
5.53428e+00 2.01841e+01 6.17074e+04
5.53409e+00 2.01847e+01 6.17074e+04
5.53390e+00 2.01854e+01 6.17074e+04
5.53371e+00 2.01861e+01 6.17074e+04
5.53352e+00 2.01868e+01 6.17074e+04
5.53333e+00 2.01875e+01 6.17074e+04
5.53314e+00 2.01882e+01 6.17074e+04
5.53295e+00 2.01889e+01 6.17074e+04
5.53276e+00 2.01896e+01 6.17074e+04
5.53257e+00 2.01902e+01 6.17074e+04
5.53238e+00 2.01909e+01 6.17074e+04
5.53219e+00 2.01916e+01 6.17074e+04
5.53200e+00 2.01923e+01 6.14596e+04
5.53181e+00 2.01797e+01 6.14596e+04
5.57848e+00 2.01841e+01 6.14596e+04
5.56110e+00 2.01851e+01 6.14596e+04
5.55765e+00 2.01860e+01 6.14596e+04
5.55565e+00 2.01868e+01 6.14596e+04
5.55403e+00 2.01876e+01 6.14596e+04
5.55260e+00 2.01884e+01 6.14596e+04
5.55130e+00 2.01892e+01 6.14596e+04
5.55010e+00 2.01900e+01 6.14596e+04
5.54901e+00 2.01908e+01 6.14596e+04
5.54802e+00 2.01916e+01 6.14596e+04
5.54711e+00 2.01924e+01 6.14596e+04
5.54626e+00 2.01932e+01 6.14596e+04
5.54545e+00 2.01940e+01 6.14596e+04
5.54468e+00 2.01948e+01 6.14596e+04
5.54397e+00 2.01956e+01 6.14596e+04
5.54329e+00 2.01964e+01 6.14596e+04
5.54266e+00 2.01973e+01 6.14596e+04
5.54206e+00 2.01981e+01 6.14596e+04
5.54147e+00 2.01989e+01 6.14596e+04
5.54090e+00 2.01997e+01 6.14596e+04
5.54036e+00 2.02005e+01 6.14596e+04
5.53983e+00 2.02013e+01 6.14596e+04
5.53933e+00 2.02021e+01 6.14596e+04
5.53885e+00 2.02029e+01 6.14596e+04
5.53839e+00 2.02037e+01 6.14596e+04
5.53793e+00 2.02045e+01 6.14596e+04
5.53749e+00 2.02053e+01 6.14596e+04
5.53705e+00 2.02061e+01 6.14596e+04
5.53663e+00 2.02069e+01 6.14596e+04
5.53621e+00 2.02077e+01 6.14596e+04
5.53580e+00 2.02085e+01 6.14596e+04
5.53540e+00 2.02093e+01 6.14596e+04
5.53500e+00 2.02100e+01 6.14596e+04
5.53461e+00 2.02108e+01 6.14596e+04
5.53423e+00 2.02116e+01 6.14596e+04
5.53385e+00 2.02124e+01 6.14596e+04
5.53348e+00 2.02131e+01 6.14596e+04
5.53312e+00 2.02139e+01 6.14596e+04
5.53277e+00 2.02147e+01 6.14596e+04
5.53242e+00 2.02154e+01 6.14596e+04
5.53209e+00 2.02162e+01 6.14596e+04
5.53176e+00 2.02170e+01 6.14596e+04
5.53143e+00 2.02177e+01 6.14596e+04
5.53111e+00 2.02185e+01 6.14596e+04
5.53080e+00 2.02192e+01 6.14596e+04
5.53049e+00 2.02200e+01 6.14596e+04
5.53018e+00 2.02207e+01 6.14596e+04
5.52987e+00 2.02215e+01 6.14596e+04
5.52956e+00 2.02222e+01 6.14596e+04
5.52926e+00 2.02230e+01 6.14596e+04
5.52896e+00 2.02237e+01 6.14596e+04
5.52867e+00 2.02244e+01 6.14596e+04
5.52838e+00 2.02252e+01 6.14596e+04
5.52809e+00 2.02259e+01 6.14596e+04
5.52780e+00 2.02267e+01 6.14596e+04
5.52752e+00 2.02274e+01 6.14596e+04
5.52725e+00 2.02281e+01 6.14596e+04
5.52697e+00 2.02289e+01 6.14596e+04
5.52670e+00 2.02296e+01 6.14596e+04
5.52643e+00 2.02303e+01 6.14596e+04
5.52616e+00 2.02311e+01 6.14596e+04
5.52590e+00 2.02318e+01 6.14596e+04
5.52563e+00 2.02325e+01 6.14596e+04
5.52537e+00 2.02332e+01 6.14596e+04
5.52510e+00 2.02340e+01 6.14596e+04
5.52483e+00 2.02347e+01 6.14596e+04
5.52456e+00 2.02354e+01 6.14596e+04
5.52430e+00 2.02362e+01 6.14596e+04
5.52404e+00 2.02369e+01 6.14596e+04
5.52378e+00 2.02376e+01 6.14596e+04
5.52352e+00 2.02383e+01 6.14596e+04
5.52327e+00 2.02390e+01 6.14596e+04
5.52302e+00 2.02398e+01 6.14596e+04
5.52277e+00 2.02405e+01 6.14596e+04
5.52252e+00 2.02412e+01 6.14596e+04
5.52227e+00 2.02419e+01 6.14596e+04
5.52203e+00 2.02426e+01 6.14596e+04
5.52178e+00 2.02433e+01 6.14596e+04
5.52154e+00 2.02441e+01 6.14596e+04
5.52129e+00 2.02448e+01 6.14596e+04
5.52105e+00 2.02455e+01 6.14596e+04
5.52081e+00 2.02462e+01 6.14596e+04
5.52057e+00 2.02469e+01 6.14596e+04
5.52033e+00 2.02476e+01 6.14596e+04
5.52009e+00 2.02483e+01 6.14596e+04
5.51986e+00 2.02490e+01 6.14596e+04
5.51962e+00 2.02497e+01 6.14596e+04
5.51939e+00 2.02505e+01 6.14596e+04
5.51915e+00 2.02512e+01 6.14596e+04
5.51892e+00 2.02519e+01 6.14596e+04
5.51869e+00 2.02526e+01 6.14596e+04
5.51846e+00 2.02533e+01 6.14596e+04
5.51823e+00 2.02540e+01 6.14596e+04
5.51799e+00 2.02547e+01 6.14596e+04
5.51776e+00 2.02554e+01 6.14596e+04
5.51753e+00 2.02561e+01 6.14596e+04
5.51730e+00 2.02568e+01 6.14596e+04
5.51707e+00 2.02575e+01 6.14596e+04
5.51684e+00 2.02582e+01 6.12118e+04
5.51662e+00 2.02589e+01 6.12118e+04
5.51636e+00 2.02596e+01 6.12118e+04
5.51613e+00 2.02603e+01 6.12118e+04
5.51591e+00 2.02610e+01 6.12118e+04
5.51568e+00 2.02617e+01 6.12118e+04
5.51546e+00 2.02624e+01 6.12118e+04
5.51524e+00 2.02631e+01 6.12118e+04
5.51502e+00 2.02638e+01 6.12118e+04
5.51480e+00 2.02645e+01 6.12118e+04
5.51458e+00 2.02652e+01 6.12118e+04
5.51436e+00 2.02658e+01 6.12118e+04
5.51414e+00 2.02665e+01 6.12118e+04
5.51393e+00 2.02672e+01 6.12118e+04
5.51371e+00 2.02679e+01 6.12118e+04
5.51350e+00 2.02686e+01 6.12118e+04
5.51328e+00 2.02693e+01 6.12118e+04
5.51307e+00 2.02700e+01 6.12118e+04
5.51285e+00 2.02707e+01 6.12118e+04
5.51264e+00 2.02714e+01 6.12118e+04
5.51243e+00 2.02721e+01 6.12118e+04
5.51222e+00 2.02727e+01 6.12118e+04
5.51200e+00 2.02734e+01 6.12118e+04
5.51179e+00 2.02741e+01 6.12118e+04
5.51158e+00 2.02748e+01 6.12118e+04
5.51136e+00 2.02755e+01 6.12118e+04
5.51115e+00 2.02762e+01 6.12118e+04
5.51094e+00 2.02768e+01 6.12118e+04
5.51073e+00 2.02775e+01 6.12118e+04
5.51052e+00 2.02782e+01 6.12118e+04
5.51031e+00 2.02789e+01 6.12118e+04
5.51010e+00 2.02796e+01 6.12118e+04
5.50989e+00 2.02802e+01 6.12118e+04
5.50968e+00 2.02809e+01 6.12118e+04
5.50947e+00 2.02816e+01 6.12118e+04
5.50927e+00 2.02823e+01 6.12118e+04
5.50906e+00 2.02830e+01 6.12118e+04
5.50885e+00 2.02836e+01 6.12118e+04
5.50865e+00 2.02843e+01 6.12118e+04
5.50844e+00 2.02850e+01 6.12118e+04
5.50824e+00 2.02857e+01 6.12118e+04
5.50803e+00 2.02863e+01 6.12118e+04
5.50783e+00 2.02870e+01 6.12118e+04
5.50762e+00 2.02877e+01 6.12118e+04
5.50742e+00 2.02884e+01 6.12118e+04
5.50721e+00 2.02890e+01 6.12118e+04
5.50701e+00 2.02897e+01 6.12118e+04
5.50680e+00 2.02904e+01 6.12118e+04
5.50660e+00 2.02911e+01 6.12118e+04
5.50640e+00 2.02917e+01 6.12118e+04
5.50619e+00 2.02924e+01 6.12118e+04
5.50599e+00 2.02931e+01 6.12118e+04
5.50579e+00 2.02937e+01 6.12118e+04
5.50559e+00 2.02944e+01 6.12118e+04
5.50539e+00 2.02951e+01 6.12118e+04
5.50519e+00 2.02957e+01 6.12118e+04
5.50499e+00 2.02964e+01 6.12118e+04
5.50479e+00 2.02971e+01 6.12118e+04
5.50459e+00 2.02978e+01 6.12118e+04
5.50439e+00 2.02984e+01 6.12118e+04
5.50419e+00 2.02991e+01 6.12118e+04
5.50399e+00 2.02999e+01 6.12118e+04
5.50369e+00 2.03007e+01 6.12118e+04
5.50343e+00 2.03014e+01 6.12118e+04
5.50318e+00 2.03022e+01 6.12118e+04
5.50292e+00 2.03030e+01 6.12118e+04
5.50267e+00 2.03037e+01 6.12118e+04
5.50241e+00 2.03045e+01 6.12118e+04
5.50215e+00 2.03053e+01 6.12118e+04
5.50189e+00 2.03060e+01 6.12118e+04
5.50163e+00 2.03068e+01 6.12118e+04
5.50137e+00 2.03076e+01 6.12118e+04
5.50111e+00 2.03083e+01 6.12118e+04
5.50085e+00 2.03091e+01 6.12118e+04
5.50059e+00 2.03099e+01 6.12118e+04
5.50033e+00 2.03106e+01 6.12118e+04
5.50007e+00 2.03114e+01 6.12118e+04
5.49981e+00 2.03122e+01 6.12118e+04
5.49955e+00 2.03129e+01 6.12118e+04
5.49929e+00 2.03137e+01 6.12118e+04
5.49902e+00 2.03145e+01 6.12118e+04
5.49876e+00 2.03152e+01 6.12118e+04
5.49850e+00 2.03160e+01 6.12118e+04
5.49824e+00 2.03168e+01 6.12118e+04
5.49798e+00 2.03175e+01 6.12118e+04
5.49771e+00 2.03183e+01 6.12118e+04
5.49745e+00 2.03190e+01 6.12118e+04
5.49719e+00 2.03198e+01 6.12118e+04
5.49693e+00 2.03206e+01 6.12118e+04
5.49666e+00 2.03213e+01 6.12118e+04
5.49640e+00 2.03221e+01 6.12118e+04
5.49613e+00 2.03228e+01 6.12118e+04
5.49585e+00 2.03236e+01 6.12118e+04
5.49557e+00 2.03244e+01 6.12118e+04
5.49529e+00 2.03251e+01 6.12118e+04
5.49502e+00 2.03259e+01 6.12118e+04
5.49474e+00 2.03266e+01 6.12118e+04
5.49447e+00 2.03274e+01 6.12118e+04
5.49420e+00 2.03281e+01 6.12118e+04
5.49393e+00 2.03289e+01 6.12118e+04
5.49366e+00 2.03297e+01 6.12118e+04
5.49339e+00 2.03304e+01 6.12118e+04
5.49312e+00 2.03312e+01 6.12118e+04
5.49285e+00 2.03319e+01 6.12118e+04
5.49258e+00 2.03327e+01 6.12118e+04
5.49231e+00 2.03334e+01 6.12118e+04
5.49205e+00 2.03342e+01 6.12118e+04
5.49178e+00 2.03349e+01 6.12118e+04
5.49151e+00 2.03357e+01 6.12118e+04
5.49125e+00 2.03364e+01 6.12118e+04
5.49098e+00 2.03372e+01 6.12118e+04
5.49072e+00 2.03379e+01 6.12118e+04
5.49045e+00 2.03387e+01 6.12118e+04
5.49019e+00 2.03394e+01 6.12118e+04
5.48993e+00 2.03402e+01 6.12118e+04
5.48967e+00 2.03409e+01 6.12118e+04
5.48941e+00 2.03417e+01 6.12118e+04
5.48915e+00 2.03424e+01 6.12118e+04
5.48889e+00 2.03432e+01 6.12118e+04
5.48864e+00 2.03439e+01 6.12118e+04
5.48838e+00 2.03447e+01 6.14596e+04
5.48813e+00 2.03456e+01 6.14596e+04
5.48780e+00 2.03464e+01 6.14596e+04
5.48750e+00 2.03473e+01 6.14596e+04
5.48719e+00 2.03481e+01 6.14596e+04
5.48688e+00 2.03490e+01 6.14596e+04
5.48658e+00 2.03499e+01 6.14596e+04
5.48627e+00 2.03507e+01 6.14596e+04
5.48596e+00 2.03516e+01 6.14596e+04
5.48565e+00 2.03524e+01 6.14596e+04
5.48533e+00 2.03533e+01 6.14596e+04
5.48502e+00 2.03542e+01 6.14596e+04
5.48471e+00 2.03550e+01 6.14596e+04
5.48439e+00 2.03559e+01 6.14596e+04
5.48408e+00 2.03567e+01 6.14596e+04
5.48376e+00 2.03576e+01 6.14596e+04
5.48345e+00 2.03584e+01 6.14596e+04
5.48313e+00 2.03593e+01 6.14596e+04
5.48281e+00 2.03602e+01 6.14596e+04
5.48250e+00 2.03610e+01 6.14596e+04
5.48218e+00 2.03619e+01 6.14596e+04
5.48186e+00 2.03627e+01 6.14596e+04
5.48154e+00 2.03636e+01 6.14596e+04
5.48122e+00 2.03644e+01 6.14596e+04
5.48090e+00 2.03653e+01 6.14596e+04
5.48058e+00 2.03661e+01 6.14596e+04
5.48026e+00 2.03670e+01 6.14596e+04
5.47994e+00 2.03678e+01 6.14596e+04
5.47962e+00 2.03687e+01 6.14596e+04
5.47930e+00 2.03695e+01 6.14596e+04
5.47898e+00 2.03704e+01 6.14596e+04
5.47866e+00 2.03712e+01 6.14596e+04
5.47834e+00 2.03721e+01 6.14596e+04
5.47802e+00 2.03729e+01 6.14596e+04
5.47769e+00 2.03738e+01 6.14596e+04
5.47737e+00 2.03746e+01 6.14596e+04
5.47705e+00 2.03755e+01 6.14596e+04
5.47673e+00 2.03763e+01 6.14596e+04
5.47641e+00 2.03771e+01 6.14596e+04
5.47608e+00 2.03780e+01 6.14596e+04
5.47576e+00 2.03788e+01 6.17074e+04
5.47544e+00 2.03798e+01 6.17074e+04
5.47500e+00 2.03807e+01 6.17074e+04
5.47459e+00 2.03816e+01 6.17074e+04
5.47418e+00 2.03825e+01 6.17074e+04
5.47377e+00 2.03834e+01 6.17074e+04
5.47336e+00 2.03843e+01 6.17074e+04
5.47296e+00 2.03852e+01 6.17074e+04
5.47255e+00 2.03861e+01 6.17074e+04
5.47215e+00 2.03871e+01 6.17074e+04
5.47174e+00 2.03880e+01 6.17074e+04
5.47135e+00 2.03889e+01 6.17074e+04
5.47094e+00 2.03898e+01 6.17074e+04
5.47053e+00 2.03907e+01 6.17074e+04
5.47012e+00 2.03916e+01 6.17074e+04
5.46972e+00 2.03925e+01 6.17074e+04
5.46931e+00 2.03934e+01 6.17074e+04
5.46891e+00 2.03943e+01 6.17074e+04
5.46850e+00 2.03952e+01 6.17074e+04
5.46810e+00 2.03961e+01 6.17074e+04
5.46769e+00 2.03970e+01 6.17074e+04
